features,auc,return
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6919191919191919,0.05114258798955795
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6763468013468014,0.05057813368798736
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6763468013468014,0.05057813368798736
"('prior_return_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6582491582491583,0.05010641438986441
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6586700336700336,0.04923328601854848
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.7175925925925926,0.04867664251107806
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6763468013468014,0.04862966946542824
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6763468013468014,0.04862966946542824
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6759259259259259,0.04856406416526271
"('prior_return_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6759259259259259,0.04856406416526271
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6494107744107744,0.04820637141612516
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'pos_neg_ratio')",0.6860269360269361,0.04812251155625469
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6679292929292929,0.04741813806344153
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'negative_count')",0.7074915824915825,0.047290777144591845
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'negative_count')",0.7074915824915825,0.047290777144591845
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6738215488215488,0.04710617018198371
"('prior_return_5d', 'sentiment_label_encoded', 'sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6914983164983164,0.04673778532694661
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'pos_neg_ratio', 'pos_total_ratio')",0.6262626262626262,0.04620422424703108
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'positive_count', 'neutral_count')",0.6696127946127947,0.04607318182853537
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'neutral_count')",0.6696127946127947,0.04607318182853537
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6734006734006733,0.04519668753518724
"('prior_return_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6586700336700336,0.04499512722184251
"('prior_return_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6978114478114478,0.044599419010041386
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio')",0.6830808080808081,0.04443332973154601
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'macd_diff', 'neutral_count', 'pos_neg_ratio')",0.6830808080808081,0.04443332973154601
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'pos_total_ratio')",0.6750841750841751,0.043948066746169134
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'pos_total_ratio')",0.6750841750841751,0.043948066746169134
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6161616161616161,0.04362758108631071
"('rsi_5d', 'day_of_week', 'sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6161616161616161,0.04362758108631071
"('prior_return_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count')",0.7062289562289563,0.04282033864671786
"('rsi_5d', 'macd_diff', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6363636363636362,0.04274720578025315
"('rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6363636363636362,0.04274720578025315
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6982323232323232,0.04153250872059644
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6982323232323232,0.04153250872059644
"('prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count')",0.6986531986531986,0.04119986756626992
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.6957070707070707,0.04057617231447597
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.6957070707070707,0.04057617231447597
"('volatility_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'negative_count')",0.6060606060606061,0.03933347304864365
"('volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count')",0.6060606060606061,0.03933347304864365
"('prior_return_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6696127946127947,0.03927844252031276
"('rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6127946127946129,0.03820658672317645
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.686026936026936,0.03809552574927788
"('rsi_5d', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6355218855218855,0.03806508075987569
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6355218855218855,0.03806508075987569
"('prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6637205387205387,0.03774675190851484
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio')",0.664983164983165,0.03769395135283182
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio')",0.6565656565656566,0.03769395135283182
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'neutral_count', 'pos_neg_ratio')",0.6565656565656566,0.03769395135283182
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'positive_count', 'pos_neg_ratio')",0.664983164983165,0.03769395135283182
"('prior_return_5d', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6658249158249158,0.03740492908027404
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6658249158249159,0.03734772015335919
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6658249158249159,0.03734772015335919
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score')",0.6851851851851851,0.036546938896484304
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score')",0.6851851851851851,0.036546938896484304
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6717171717171717,0.03591893611098196
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.664983164983165,0.03585924303377164
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6721380471380471,0.03574920317286434
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.6683501683501684,0.035696534238061295
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6595117845117845,0.03557624690993566
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6595117845117845,0.03557624690993566
"('rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.648989898989899,0.03516123538582461
"('rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.648989898989899,0.03516123538582461
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6654040404040404,0.035051100455178785
"('prior_return_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count')",0.6077441077441077,0.034813239857416356
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6338383838383839,0.034480431726337635
"('rsi_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6338383838383839,0.034480431726337635
"('prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6536195286195285,0.03443016489164896
"('prior_return_5d', 'volatility_5d', 'sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6536195286195285,0.03443016489164896
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'day_of_week', 'pos_neg_ratio')",0.7070707070707071,0.03337666818934082
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'pos_neg_ratio')",0.7070707070707071,0.03337666818934082
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6696127946127945,0.03283516285774035
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6696127946127945,0.03283516285774035
"('rsi_5d', 'macd_diff', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.6287878787878788,0.03253616469842302
"('rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.6287878787878788,0.03253616469842302
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'pos_total_ratio')",0.632996632996633,0.032339332181058555
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.635942760942761,0.030853048518960202
"('prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6877104377104377,0.02999491415697353
"('prior_return_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6877104377104377,0.02999491415697353
"('rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6561447811447811,0.029960643175015234
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6868686868686869,0.029758511892621353
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6439393939393939,0.029431056693794977
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6805555555555556,0.02779911961568149
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'negative_count')",0.648989898989899,0.027648467299224988
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_score', 'positive_count', 'negative_count')",0.648989898989899,0.027648467299224988
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count')",0.6447811447811448,0.02717883449602998
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6548821548821548,0.02717883449602998
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6548821548821548,0.02717883449602998
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'raw_sentiment_score', 'negative_count')",0.6447811447811448,0.02717883449602998
"('rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6544612794612794,0.02633332417025458
"('rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6443602693602694,0.02633332417025458
"('prior_return_5d', 'rsi_5d', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6725589225589225,0.025584943844601193
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6725589225589225,0.025584943844601193
"('rsi_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6325757575757576,0.025565850094553477
"('rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6325757575757576,0.025565850094553477
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'pos_neg_ratio', 'pos_total_ratio')",0.6296296296296297,0.024375538372016115
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'pos_neg_ratio', 'pos_total_ratio')",0.6296296296296297,0.024375538372016115
"('prior_return_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6843434343434344,0.024332728949308935
"('prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6843434343434344,0.024332728949308935
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6544612794612794,0.024241885156097487
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'negative_count')",0.6830808080808082,0.023418033685806527
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'neutral_count', 'negative_count')",0.6830808080808082,0.023418033685806527
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'negative_count')",0.6616161616161615,0.02334974376468857
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'day_of_week', 'negative_count')",0.6616161616161615,0.02334974376468857
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'positive_count')",0.67003367003367,0.023324678014219558
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'positive_count')",0.67003367003367,0.023324678014219558
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'neutral_count', 'negative_count')",0.6818181818181818,0.02324066497609767
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'pos_total_ratio')",0.6582491582491583,0.022652968184750932
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'raw_sentiment_score', 'pos_total_ratio')",0.6582491582491583,0.022652968184750932
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6809764309764309,0.021725527229247366
"('prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'pos_neg_ratio')",0.648148148148148,0.020686722806575242
"('prior_return_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'pos_total_ratio')",0.6342592592592592,0.020546677863012786
"('prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6607744107744108,0.02008234871764425
"('prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6607744107744108,0.02008234871764425
"('rsi_5d', 'day_of_week', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5993265993265994,0.019773236375766112
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5993265993265994,0.019773236375766112
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6043771043771043,0.019773236375766112
"('rsi_5d', 'day_of_week', 'positive_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6043771043771043,0.019773236375766112
"('prior_return_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'neutral_count')",0.6498316498316499,0.019324948426002964
"('prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count')",0.6498316498316499,0.019324948426002964
"('prior_return_5d', 'volatility_5d', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6523569023569024,0.019292219643591846
"('prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6523569023569024,0.019292219643591846
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6704545454545454,0.019243509858283714
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6704545454545454,0.019243509858283714
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'negative_count', 'pos_neg_ratio')",0.6885521885521886,0.019222574783940738
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'neutral_count', 'negative_count')",0.662037037037037,0.018890099118933135
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'neutral_count', 'negative_count')",0.662037037037037,0.018890099118933135
"('rsi_5d', 'day_of_week', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6077441077441077,0.01859504417431479
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6043771043771043,0.01859504417431479
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6077441077441077,0.01859504417431479
"('rsi_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6144781144781145,0.01859504417431479
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6144781144781145,0.01859504417431479
"('rsi_5d', 'day_of_week', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6043771043771043,0.01859504417431479
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6813973063973063,0.018453811297340028
"('rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6165824915824916,0.017963352613643124
"('prior_return_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.664983164983165,0.01711293392948443
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'negative_count')",0.6376262626262627,0.017083608043652054
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6982323232323232,0.01701916025218253
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6746632996632995,0.016370285272432783
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6746632996632995,0.016370285272432783
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'pos_total_ratio')",0.6346801346801347,0.01579060279886635
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'pos_total_ratio')",0.6346801346801347,0.01579060279886635
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count')",0.6763468013468014,0.015470573280449873
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count')",0.6763468013468014,0.015470573280449873
"('prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count')",0.6784511784511784,0.015178574524741473
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6902356902356903,0.01513191253563706
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count')",0.579124579124579,0.014604437315698604
"('prior_return_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6826599326599326,0.012344359335002553
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.6864478114478114,0.012201118751014706
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.6864478114478114,0.012201118751014706
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'negative_count')",0.6578282828282829,0.011956754565681127
"('prior_return_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'negative_count')",0.6578282828282829,0.011956754565681127
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6115319865319866,0.01192029627288127
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6115319865319866,0.01192029627288127
"('rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6645622895622896,0.011730610099457639
"('rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6292087542087541,0.011265097576038663
"('rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6292087542087541,0.011265097576038663
"('prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6527777777777778,0.01070420571285613
"('prior_return_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6527777777777778,0.01070420571285613
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'positive_count', 'neutral_count')",0.6414141414141414,0.010196024537880932
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'neutral_count')",0.6414141414141414,0.010196024537880932
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6877104377104377,0.0099617293087495
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6582491582491582,0.009664792969564129
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6325757575757576,0.009444976250368775
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6325757575757576,0.009444976250368775
"('rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6422558922558921,0.00925417507262738
"('rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6287878787878788,0.00925417507262738
"('rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6422558922558921,0.00925417507262738
"('rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6287878787878788,0.00925417507262738
"('prior_return_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6607744107744108,0.0089609840131748
"('prior_return_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6607744107744108,0.0089609840131748
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'raw_sentiment_score', 'neutral_count')",0.6767676767676768,0.00870129216682658
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count')",0.6767676767676768,0.00870129216682658
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.6662457912457913,0.008566116711491656
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6952861952861953,0.008389423555403175
"('rsi_5d', 'day_of_week', 'sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6254208754208754,0.008255731989513126
"('rsi_5d', 'day_of_week', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6212121212121212,0.008255731989513126
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6254208754208754,0.008255731989513126
"('rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6212121212121212,0.008255731989513126
